Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
15/08/2010,Other food away from home,1346,159.517,0.326,4,Food away from home,1345
15/08/2010,Other foods,9728,205.055,1.496,5,Fats and oils,3612
15/08/2010,Other goods and services,8488,384.493,3.483,1,All items,8106
15/08/2010,Other miscellaneous foods,5930,121.787,0.439,6,Other foods,9728
15/08/2010,Other services,6741,311.046,11.347,3,Services,9735
15/08/2010,Owners’ equivalent rent of primary residence,2972,256.575,23.593,3,Shelter,8742
15/08/2010,Personal care,6986,207.63,2.612,2,Other goods and services,8488
15/08/2010,Personal care products,1231,161.337,0.688,3,Personal care,6986
15/08/2010,Personal care services,1191,230.354,0.642,3,Personal care,6986
15/08/2010,Personal computers and peripheral equipment,980,76.281,0.246,5,"Information technology, hardware and services",5358
15/08/2010,Private transportation,3815,188.302,15.497,2,Transportation,6812
15/08/2010,Professional services,3965,329.413,2.796,3,Medical care services,7803
15/08/2010,Public transportation,4134,250.191,1.187,2,Transportation,6812
15/08/2010,Recreation,8575,113.375,6.437,1,All items,8106
15/08/2010,Rent of primary residence,4363,249.213,5.966,3,Shelter,8742
15/08/2010,Rent of shelter,8577,258.276,31.942,3,Services,9735
15/08/2010,Services,9735,261.68,60.184,1,All items,8106
15/08/2010,Services less energy services,1033,268.672,56.432,3,All items less food and energy,5306
15/08/2010,Services less medical care services,5145,249.511,55.282,1,All items,8106
15/08/2010,Services less rent of shelter,9058,284.979,28.243,1,All items,8106
15/08/2010,Shelter,8742,248.475,32.289,2,Housing,6803
15/08/2010,Sugar and sweets,7995,200.61,0.295,5,Other food at home,4196
15/08/2010,Telephone services,2405,102.534,2.392,4,Information and information processing,8625
15/08/2010,Tenants’ and household insurance,7981,126.463,0.347,3,Shelter,8742
15/08/2010,Tobacco and smoking products,949,822.662,0.871,2,Other goods and services,8488
15/08/2010,Transportation,6812,192.909,16.685,1,All items,8106
15/08/2010,Transportation services,6999,260.059,6.06,2,Services,9735
15/08/2010,"Tuition, other school fees, and childcare",2308,577.834,2.835,3,Education,314
15/08/2010,Used cars and trucks,2211,146.093,2.012,4,New and used motor vehicles,2973
15/08/2010,Video and audio,5618,98.747,1.894,2,Recreation,8575
15/08/2010,Water and sewer and trash collection services,3706,171.833,1.052,3,Fuels and utilities,5463
15/08/2010,Women’s and girls’ apparel,7374,107.759,1.58,2,Apparel,5516
15/09/2010,Alcoholic beverages,7635,224.249,1.056,3,Food,4934
15/09/2010,All items,8106,218.439,100,0,,
15/09/2010,All items less energy,4604,220.93,91.447,1,All items,8106
15/09/2010,All items less food,3531,218.095,86.262,1,All items,8106
15/09/2010,All items less food and energy,5306,221.781,77.708,2,All items less energy,4604
15/09/2010,All items less medical care,2047,209.905,93.487,1,All items,8106
15/09/2010,All items less shelter,7199,209.012,67.711,1,All items,8106
15/09/2010,Apparel,5516,119.444,3.695,1,All items,8106
15/09/2010,Cereals and bakery products,2948,250.651,1.108,4,Food at home,4200
15/09/2010,Commodities,704,174.665,39.816,1,All items,8106
15/09/2010,Commodities less food,5867,152.889,26.078,1,All items,8106
15/09/2010,Commodities less food and beverages,3891,150.262,25.021,2,Commodities,704
15/09/2010,Commodities less food and energy commodities,4935,143.727,21.276,3,All items less food and energy,5306
15/09/2010,Communication,5970,84.66,3.399,2,Education and communication,1868
15/09/2010,Dairy and related products,5341,199.042,0.82,4,Food at home,4200
15/09/2010,Durables,2665,111.58,9.978,3,Commodities less food and beverages,3891
15/09/2010,Education,314,200.358,3.035,2,Education and communication,1868
15/09/2010,Education and communication,1868,130.22,6.434,1,All items,8106
15/09/2010,Educational books and supplies,5985,504.653,0.2,3,Education,314
15/09/2010,Energy,7558,210.256,8.553,1,All items,8106
15/09/2010,Energy commodities,8995,241.105,4.801,4,Commodities less food and energy commodities,4935
15/09/2010,Fats and oils,3612,201.256,0.232,5,Other food at home,4196
15/09/2010,Food,4934,220.262,13.738,2,Food and beverages,9257
15/09/2010,Food and beverages,9257,220.644,14.795,1,All items,8106
15/09/2010,Food at home,4200,216.241,7.801,3,Food,4934
15/09/2010,Food away from home,1345,227.075,5.937,3,Food,4934
15/09/2010,Footwear,7182,128.327,0.721,2,Apparel,5516
15/09/2010,Fruits and vegetables,9499,270.585,1.153,4,Food at home,4200
15/09/2010,Fuel oil and other fuels,416,265.812,0.276,4,Household energy,396
15/09/2010,Fuels and utilities,5463,213.483,5.081,2,Housing,6803
15/09/2010,Gas piped and electricity,856,191.969,3.752,4,Household energy,396
15/09/2010,Gasoline all types,789,236.714,4.337,4,Motor fuel,3840
15/09/2010,Hospital and related services,2710,617.619,1.619,3,Medical care services,7803
15/09/2010,Household energy,396,187.999,4.028,3,Fuels and utilities,5463
15/09/2010,Household furnishings and operations,9339,124.729,4.59,2,Housing,6803
15/09/2010,Household operations,8871,150.346,0.781,3,Household furnishings and operations,9339
15/09/2010,Housing,6803,216.157,41.96,1,All items,8106
15/09/2010,Infants’ and toddlers’ apparel,2101,114.148,0.196,2,Apparel,5516
15/09/2010,Information and information processing,8625,81.497,3.225,3,Communication,5970
15/09/2010,"Information technology, hardware and services",5358,9.339,0.833,4,Information and information processing,8625
15/09/2010,Lodging away from home,5762,135.371,0.769,3,Shelter,8742
15/09/2010,"Meats, poultry, fish, and eggs",8516,210.311,1.745,4,Food at home,4200
15/09/2010,Medical care,3411,391.328,6.513,1,All items,8106
15/09/2010,Medical care commodities,5635,315.804,1.611,2,Medical care,3411
15/09/2010,Medical care services,7803,414.806,4.902,2,Medical care,3411
15/09/2010,Men’s and boys’ apparel,2395,112.412,0.903,2,Apparel,5516
15/09/2010,Miscellaneous personal services,6567,355.275,1.048,3,Personal care,6986
15/09/2010,Motor fuel,3840,238.064,4.525,3,Private transportation,3815
15/09/2010,Motor vehicle maintenance and repair,9790,249.231,1.167,3,Private transportation,3815
15/09/2010,Motor vehicle parts and equipment,449,137.802,0.401,3,Private transportation,3815
15/09/2010,New and used motor vehicles,2973,97.739,6.386,3,Private transportation,3815
15/09/2010,New vehicles,4291,138.704,3.573,4,New and used motor vehicles,2973
15/09/2010,Nonalcoholic beverages and beverage materials,6387,161.667,0.952,4,Food at home,4200
15/09/2010,Nondurables,818,205.209,29.838,1,All items,8106
15/09/2010,Nondurables less food,6247,191.839,16.1,1,All items,8106
15/09/2010,Nondurables less food and apparel,5488,235.546,12.405,1,All items,8106
15/09/2010,Nondurables less food and beverages,7080,189.461,15.044,3,Commodities less food and beverages,3891
15/09/2010,"Nondurables less food, beverages, and apparel",1465,237.892,11.349,4,Nondurables less food and beverages,7080
15/09/2010,Other food at home,4196,191.482,2.023,4,Food at home,4200
15/09/2010,Other food away from home,1346,160.072,0.326,4,Food away from home,1345
15/09/2010,Other foods,9728,204.645,1.496,5,Fats and oils,3612
15/09/2010,Other goods and services,8488,383.948,3.483,1,All items,8106
15/09/2010,Other miscellaneous foods,5930,122.106,0.439,6,Other foods,9728
15/09/2010,Other services,6741,310.495,11.347,3,Services,9735
15/09/2010,Owners’ equivalent rent of primary residence,2972,256.661,23.593,3,Shelter,8742
15/09/2010,Personal care,6986,207.136,2.612,2,Other goods and services,8488
15/09/2010,Personal care products,1231,160.985,0.688,3,Personal care,6986
15/09/2010,Personal care services,1191,230.332,0.642,3,Personal care,6986
15/09/2010,Personal computers and peripheral equipment,980,76.33,0.246,5,"Information technology, hardware and services",5358
15/09/2010,Private transportation,3815,189.331,15.497,2,Transportation,6812
15/09/2010,Professional services,3965,330.705,2.796,3,Medical care services,7803
15/09/2010,Public transportation,4134,251.529,1.187,2,Transportation,6812
15/09/2010,Recreation,8575,113.028,6.437,1,All items,8106
15/09/2010,Rent of primary residence,4363,249.535,5.966,3,Shelter,8742
15/09/2010,Rent of shelter,8577,259.063,31.942,3,Services,9735
15/09/2010,Services,9735,261.781,60.184,1,All items,8106
15/09/2010,Services less energy services,1033,268.921,56.432,3,All items less food and energy,5306
15/09/2010,Services less medical care services,5145,249.872,55.282,1,All items,8106
15/09/2010,Services less rent of shelter,9058,285.138,28.243,1,All items,8106
15/09/2010,Shelter,8742,248.59,32.289,2,Housing,6803
15/09/2010,Sugar and sweets,7995,202.826,0.295,5,Other food at home,4196
15/09/2010,Telephone services,2405,102.633,2.392,4,Information and information processing,8625
15/09/2010,Tenants’ and household insurance,7981,126.627,0.347,3,Shelter,8742
15/09/2010,Tobacco and smoking products,949,823.766,0.871,2,Other goods and services,8488
15/09/2010,Transportation,6812,193.961,16.685,1,All items,8106
15/09/2010,Transportation services,6999,260.777,6.06,2,Services,9735
15/09/2010,"Tuition, other school fees, and childcare",2308,576.388,2.835,3,Education,314
15/09/2010,Used cars and trucks,2211,145.139,2.012,4,New and used motor vehicles,2973
15/09/2010,Video and audio,5618,98.746,1.894,2,Recreation,8575
15/09/2010,Water and sewer and trash collection services,3706,172.598,1.052,3,Fuels and utilities,5463
15/09/2010,Women’s and girls’ apparel,7374,106.293,1.58,2,Apparel,5516
15/10/2010,Alcoholic beverages,7635,224.665,1.056,3,Food,4934
15/10/2010,All items,8106,218.711,100,0,,
15/10/2010,All items less energy,4604,220.938,91.447,1,All items,8106
15/10/2010,All items less food,3531,218.658,86.262,1,All items,8106
15/10/2010,All items less food and energy,5306,221.765,77.708,2,All items less energy,4604
15/10/2010,All items less medical care,2047,210.404,93.487,1,All items,8106
15/10/2010,All items less shelter,7199,209.671,67.711,1,All items,8106
15/10/2010,Apparel,5516,119.028,3.695,1,All items,8106
15/10/2010,Cereals and bakery products,2948,250.168,1.108,4,Food at home,4200
15/10/2010,Commodities,704,175.49,39.816,1,All items,8106
15/10/2010,Commodities less food,5867,153.938,26.078,1,All items,8106
15/10/2010,Commodities less food and beverages,3891,151.324,25.021,2,Commodities,704
15/10/2010,Commodities less food and energy commodities,4935,143.379,21.276,3,All items less food and energy,5306
15/10/2010,Communication,5970,84.527,3.399,2,Education and communication,1868
15/10/2010,Dairy and related products,5341,201.291,0.82,4,Food at home,4200
15/10/2010,Durables,2665,111.174,9.978,3,Commodities less food and beverages,3891
15/10/2010,Education,314,200.442,3.035,2,Education and communication,1868
15/10/2010,Education and communication,1868,130.14,6.434,1,All items,8106
15/10/2010,Educational books and supplies,5985,507.055,0.2,3,Education,314
15/10/2010,Energy,7558,215.72,8.553,1,All items,8106
15/10/2010,Energy commodities,8995,251.77,4.801,4,Commodities less food and energy commodities,4935
15/10/2010,Fats and oils,3612,202.234,0.232,5,Other food at home,4196
15/10/2010,Food,4934,220.408,13.738,2,Food and beverages,9257
15/10/2010,Food and beverages,9257,220.808,14.795,1,All items,8106
15/10/2010,Food at home,4200,216.339,7.801,3,Food,4934
15/10/2010,Food away from home,1345,227.287,5.937,3,Food,4934
15/10/2010,Footwear,7182,128.548,0.721,2,Apparel,5516
15/10/2010,Fruits and vegetables,9499,268.779,1.153,4,Food at home,4200
15/10/2010,Fuel oil and other fuels,416,276.551,0.276,4,Household energy,396
15/10/2010,Fuels and utilities,5463,214.378,5.081,2,Housing,6803
15/10/2010,Gas piped and electricity,856,192.302,3.752,4,Household energy,396
15/10/2010,Gasoline all types,789,247.512,4.337,4,Motor fuel,3840
15/10/2010,Hospital and related services,2710,621.01,1.619,3,Medical care services,7803
15/10/2010,Household energy,396,188.822,4.028,3,Fuels and utilities,5463
15/10/2010,Household furnishings and operations,9339,124.685,4.59,2,Housing,6803
15/10/2010,Household operations,8871,150.151,0.781,3,Household furnishings and operations,9339
15/10/2010,Housing,6803,216.351,41.96,1,All items,8106
15/10/2010,Infants’ and toddlers’ apparel,2101,111.956,0.196,2,Apparel,5516
15/10/2010,Information and information processing,8625,81.359,3.225,3,Communication,5970
15/10/2010,"Information technology, hardware and services",5358,9.324,0.833,4,Information and information processing,8625
15/10/2010,Lodging away from home,5762,134.035,0.769,3,Shelter,8742
15/10/2010,"Meats, poultry, fish, and eggs",8516,211.63,1.745,4,Food at home,4200
15/10/2010,Medical care,3411,391.902,6.513,1,All items,8106
15/10/2010,Medical care commodities,5635,316.082,1.611,2,Medical care,3411
15/10/2010,Medical care services,7803,415.495,4.902,2,Medical care,3411
15/10/2010,Men’s and boys’ apparel,2395,112.077,0.903,2,Apparel,5516
15/10/2010,Miscellaneous personal services,6567,356.127,1.048,3,Personal care,6986
15/10/2010,Motor fuel,3840,248.648,4.525,3,Private transportation,3815
15/10/2010,Motor vehicle maintenance and repair,9790,249.824,1.167,3,Private transportation,3815
15/10/2010,Motor vehicle parts and equipment,449,138.289,0.401,3,Private transportation,3815
15/10/2010,New and used motor vehicles,2973,97.303,6.386,3,Private transportation,3815
15/10/2010,New vehicles,4291,138.417,3.573,4,New and used motor vehicles,2973
15/10/2010,Nonalcoholic beverages and beverage materials,6387,160.937,0.952,4,Food at home,4200
15/10/2010,Nondurables,818,206.911,29.838,1,All items,8106
15/10/2010,Nondurables less food,6247,193.327,16.1,1,All items,8106
15/10/2010,Nondurables less food and apparel,5488,238.419,12.405,1,All items,8106
15/10/2010,Nondurables less food and beverages,7080,191.616,15.044,3,Commodities less food and beverages,3891
15/10/2010,"Nondurables less food, beverages, and apparel",1465,241.403,11.349,4,Nondurables less food and beverages,7080
15/10/2010,Other food at home,4196,191.175,2.023,4,Food at home,4200
15/10/2010,Other food away from home,1346,160.036,0.326,4,Food away from home,1345
15/10/2010,Other foods,9728,203.766,1.496,5,Fats and oils,3612
15/10/2010,Other goods and services,8488,382.701,3.483,1,All items,8106
15/10/2010,Other miscellaneous foods,5930,121.698,0.439,6,Other foods,9728
15/10/2010,Other services,6741,310.397,11.347,3,Services,9735
15/10/2010,Owners’ equivalent rent of primary residence,2972,256.878,23.593,3,Shelter,8742
15/10/2010,Personal care,6986,206.425,2.612,2,Other goods and services,8488
15/10/2010,Personal care products,1231,159.951,0.688,3,Personal care,6986
15/10/2010,Personal care services,1191,229.343,0.642,3,Personal care,6986
15/10/2010,Personal computers and peripheral equipment,980,75.917,0.246,5,"Information technology, hardware and services",5358
15/10/2010,Private transportation,3815,191.78,15.497,2,Transportation,6812
15/10/2010,Professional services,3965,330.626,2.796,3,Medical care services,7803
15/10/2010,Public transportation,4134,251.992,1.187,2,Transportation,6812
15/10/2010,Recreation,8575,112.945,6.437,1,All items,8106
15/10/2010,Rent of primary residence,4363,249.675,5.966,3,Shelter,8742
15/10/2010,Rent of shelter,8577,259.238,31.942,3,Services,9735
15/10/2010,Services,9735,262.008,60.184,1,All items,8106
15/10/2010,Services less energy services,1033,269.138,56.432,3,All items less food and energy,5306
15/10/2010,Services less medical care services,5145,250.121,55.282,1,All items,8106
15/10/2010,Services less rent of shelter,9058,285.577,28.243,1,All items,8106
15/10/2010,Shelter,8742,248.725,32.289,2,Housing,6803
15/10/2010,Sugar and sweets,7995,204.188,0.295,5,Other food at home,4196
15/10/2010,Telephone services,2405,102.458,2.392,4,Information and information processing,8625
15/10/2010,Tenants’ and household insurance,7981,127.111,0.347,3,Shelter,8742
15/10/2010,Tobacco and smoking products,949,821.529,0.871,2,Other goods and services,8488
15/10/2010,Transportation,6812,196.318,16.685,1,All items,8106
15/10/2010,Transportation services,6999,261.655,6.06,2,Services,9735
15/10/2010,"Tuition, other school fees, and childcare",2308,576.457,2.835,3,Education,314
15/10/2010,Used cars and trucks,2211,143.833,2.012,4,New and used motor vehicles,2973
15/10/2010,Video and audio,5618,98.605,1.894,2,Recreation,8575
15/10/2010,Water and sewer and trash collection services,3706,173.204,1.052,3,Fuels and utilities,5463
15/10/2010,Women’s and girls’ apparel,7374,105.915,1.58,2,Apparel,5516
15/11/2010,Alcoholic beverages,7635,224.724,1.056,3,Food,4934
15/11/2010,All items,8106,218.803,100,0,,
15/11/2010,All items less energy,4604,221.187,91.447,1,All items,8106
15/11/2010,All items less food,3531,218.899,86.262,1,All items,8106
15/11/2010,All items less food and energy,5306,221.982,77.708,2,All items less energy,4604
15/11/2010,All items less medical care,2047,210.664,93.487,1,All items,8106
15/11/2010,All items less shelter,7199,209.943,67.711,1,All items,8106
15/11/2010,Apparel,5516,119.248,3.695,1,All items,8106
15/11/2010,Cereals and bakery products,2948,251.147,1.108,4,Food at home,4200
15/11/2010,Commodities,704,175.685,39.816,1,All items,8106
15/11/2010,Commodities less food,5867,154.04,26.078,1,All items,8106
15/11/2010,Commodities less food and beverages,3891,151.427,25.021,2,Commodities,704
15/11/2010,Commodities less food and energy commodities,4935,143.251,21.276,3,All items less food and energy,5306
15/11/2010,Communication,5970,84.424,3.399,2,Education and communication,1868
15/11/2010,Dairy and related products,5341,201.277,0.82,4,Food at home,4200
15/11/2010,Durables,2665,110.683,9.978,3,Commodities less food and beverages,3891
15/11/2010,Education,314,201.278,3.035,2,Education and communication,1868
15/11/2010,Education and communication,1868,130.316,6.434,1,All items,8106
15/11/2010,Educational books and supplies,5985,509.314,0.2,3,Education,314
15/11/2010,Energy,7558,216.19,8.553,1,All items,8106
15/11/2010,Energy commodities,8995,253.894,4.801,4,Commodities less food and energy commodities,4935
15/11/2010,Fats and oils,3612,203.821,0.232,5,Other food at home,4196
15/11/2010,Food,4934,220.841,13.738,2,Food and beverages,9257
15/11/2010,Food and beverages,9257,221.216,14.795,1,All items,8106
15/11/2010,Food at home,4200,216.924,7.801,3,Food,4934
15/11/2010,Food away from home,1345,227.512,5.937,3,Food,4934
15/11/2010,Footwear,7182,127.489,0.721,2,Apparel,5516
15/11/2010,Fruits and vegetables,9499,268.32,1.153,4,Food at home,4200
15/11/2010,Fuel oil and other fuels,416,286.367,0.276,4,Household energy,396
15/11/2010,Fuels and utilities,5463,213.899,5.081,2,Housing,6803
15/11/2010,Gas piped and electricity,856,191.052,3.752,4,Household energy,396
15/11/2010,Gasoline all types,789,249.154,4.337,4,Motor fuel,3840
15/11/2010,Hospital and related services,2710,619.809,1.619,3,Medical care services,7803
15/11/2010,Household energy,396,188.156,4.028,3,Fuels and utilities,5463
15/11/2010,Household furnishings and operations,9339,124.453,4.59,2,Housing,6803
15/11/2010,Household operations,8871,150.18,0.781,3,Household furnishings and operations,9339
15/11/2010,Housing,6803,216.425,41.96,1,All items,8106
15/11/2010,Infants’ and toddlers’ apparel,2101,112.76,0.196,2,Apparel,5516
15/11/2010,Information and information processing,8625,81.25,3.225,3,Communication,5970
15/11/2010,"Information technology, hardware and services",5358,9.309,0.833,4,Information and information processing,8625
15/11/2010,Lodging away from home,5762,132.465,0.769,3,Shelter,8742
15/11/2010,"Meats, poultry, fish, and eggs",8516,212.686,1.745,4,Food at home,4200
15/11/2010,Medical care,3411,392.323,6.513,1,All items,8106
15/11/2010,Medical care commodities,5635,316.794,1.611,2,Medical care,3411
15/11/2010,Medical care services,7803,415.781,4.902,2,Medical care,3411
15/11/2010,Men’s and boys’ apparel,2395,111.579,0.903,2,Apparel,5516
15/11/2010,Miscellaneous personal services,6567,357.566,1.048,3,Personal care,6986
15/11/2010,Motor fuel,3840,250.355,4.525,3,Private transportation,3815
15/11/2010,Motor vehicle maintenance and repair,9790,249.872,1.167,3,Private transportation,3815
15/11/2010,Motor vehicle parts and equipment,449,138.768,0.401,3,Private transportation,3815
15/11/2010,New and used motor vehicles,2973,96.966,6.386,3,Private transportation,3815
15/11/2010,New vehicles,4291,137.924,3.573,4,New and used motor vehicles,2973
15/11/2010,Nonalcoholic beverages and beverage materials,6387,162.234,0.952,4,Food at home,4200
15/11/2010,Nondurables,818,207.704,29.838,1,All items,8106
15/11/2010,Nondurables less food,6247,194.729,16.1,1,All items,8106
15/11/2010,Nondurables less food and apparel,5488,240.153,12.405,1,All items,8106
15/11/2010,Nondurables less food and beverages,7080,192.943,15.044,3,Commodities less food and beverages,3891
15/11/2010,"Nondurables less food, beverages, and apparel",1465,242.946,11.349,4,Nondurables less food and beverages,7080
15/11/2010,Other food at home,4196,191.387,2.023,4,Food at home,4200
15/11/2010,Other food away from home,1346,160.392,0.326,4,Food away from home,1345
15/11/2010,Other foods,9728,204.398,1.496,5,Fats and oils,3612
15/11/2010,Other goods and services,8488,383.904,3.483,1,All items,8106
15/11/2010,Other miscellaneous foods,5930,120.623,0.439,6,Other foods,9728
15/11/2010,Other services,6741,311.001,11.347,3,Services,9735
15/11/2010,Owners’ equivalent rent of primary residence,2972,257.184,23.593,3,Shelter,8742
15/11/2010,Personal care,6986,207.359,2.612,2,Other goods and services,8488
15/11/2010,Personal care products,1231,160.401,0.688,3,Personal care,6986
15/11/2010,Personal care services,1191,229.623,0.642,3,Personal care,6986
15/11/2010,Personal computers and peripheral equipment,980,75.649,0.246,5,"Information technology, hardware and services",5358
15/11/2010,Private transportation,3815,192.011,15.497,2,Transportation,6812
15/11/2010,Professional services,3965,331.593,2.796,3,Medical care services,7803
15/11/2010,Public transportation,4134,257.386,1.187,2,Transportation,6812
15/11/2010,Recreation,8575,112.985,6.437,1,All items,8106
15/11/2010,Rent of primary residence,4363,250.217,5.966,3,Shelter,8742
15/11/2010,Rent of shelter,8577,260.293,31.942,3,Services,9735
15/11/2010,Services,9735,262.313,60.184,1,All items,8106
15/11/2010,Services less energy services,1033,269.589,56.432,3,All items less food and energy,5306
15/11/2010,Services less medical care services,5145,250.92,55.282,1,All items,8106
15/11/2010,Services less rent of shelter,9058,285.971,28.243,1,All items,8106
15/11/2010,Shelter,8742,248.99,32.289,2,Housing,6803
15/11/2010,Sugar and sweets,7995,201.329,0.295,5,Other food at home,4196
15/11/2010,Telephone services,2405,102.329,2.392,4,Information and information processing,8625
15/11/2010,Tenants’ and household insurance,7981,127.501,0.347,3,Shelter,8742
15/11/2010,Tobacco and smoking products,949,820.854,0.871,2,Other goods and services,8488
15/11/2010,Transportation,6812,196.833,16.685,1,All items,8106
15/11/2010,Transportation services,6999,263.019,6.06,2,Services,9735
15/11/2010,"Tuition, other school fees, and childcare",2308,578.848,2.835,3,Education,314
15/11/2010,Used cars and trucks,2211,143.137,2.012,4,New and used motor vehicles,2973
15/11/2010,Video and audio,5618,98.57,1.894,2,Recreation,8575
15/11/2010,Water and sewer and trash collection services,3706,173.652,1.052,3,Fuels and utilities,5463
15/11/2010,Women’s and girls’ apparel,7374,106.487,1.58,2,Apparel,5516
15/12/2010,Alcoholic beverages,7635,224.932,1.056,3,Food,4934
15/12/2010,All items,8106,219.179,100,0,,
15/12/2010,All items less energy,4604,221.402,91.447,1,All items,8106
15/12/2010,All items less food,3531,220.137,86.262,1,All items,8106
15/12/2010,All items less food and energy,5306,222.187,77.708,2,All items less energy,4604
15/12/2010,All items less medical care,2047,211.768,93.487,1,All items,8106
15/12/2010,All items less shelter,7199,211.368,67.711,1,All items,8106
15/12/2010,Apparel,5516,119.344,3.695,1,All items,8106
15/12/2010,Cereals and bakery products,2948,252.377,1.108,4,Food at home,4200
15/12/2010,Commodities,704,177.447,39.816,1,All items,8106
15/12/2010,Commodities less food,5867,156.296,26.078,1,All items,8106
15/12/2010,Commodities less food and beverages,3891,153.732,25.021,2,Commodities,704
15/12/2010,Commodities less food and energy commodities,4935,143.215,21.276,3,All items less food and energy,5306
15/12/2010,Communication,5970,83.948,3.399,2,Education and communication,1868
15/12/2010,Dairy and related products,5341,202.056,0.82,4,Food at home,4200
15/12/2010,Durables,2665,110.641,9.978,3,Commodities less food and beverages,3891
15/12/2010,Education,314,202.207,3.035,2,Education and communication,1868
15/12/2010,Education and communication,1868,130.223,6.434,1,All items,8106
15/12/2010,Educational books and supplies,5985,514.069,0.2,3,Education,314
15/12/2010,Energy,7558,226.181,8.553,1,All items,8106
15/12/2010,Energy commodities,8995,273.021,4.801,4,Commodities less food and energy commodities,4935
15/12/2010,Fats and oils,3612,202.113,0.232,5,Other food at home,4196
15/12/2010,Food,4934,221.112,13.738,2,Food and beverages,9257
15/12/2010,Food and beverages,9257,221.482,14.795,1,All items,8106
15/12/2010,Food at home,4200,217.241,7.801,3,Food,4934
15/12/2010,Food away from home,1345,227.722,5.937,3,Food,4934
15/12/2010,Footwear,7182,127.064,0.721,2,Apparel,5516
15/12/2010,Fruits and vegetables,9499,273.17,1.153,4,Food at home,4200
15/12/2010,Fuel oil and other fuels,416,298.037,0.276,4,Household energy,396
15/12/2010,Fuels and utilities,5463,215.44,5.081,2,Housing,6803
15/12/2010,Gas piped and electricity,856,192.059,3.752,4,Household energy,396
15/12/2010,Gasoline all types,789,270.336,4.337,4,Motor fuel,3840
15/12/2010,Hospital and related services,2710,624.46,1.619,3,Medical care services,7803
15/12/2010,Household energy,396,189.638,4.028,3,Fuels and utilities,5463
15/12/2010,Household furnishings and operations,9339,124.378,4.59,2,Housing,6803
15/12/2010,Household operations,8871,150.648,0.781,3,Household furnishings and operations,9339
15/12/2010,Housing,6803,216.828,41.96,1,All items,8106
15/12/2010,Infants’ and toddlers’ apparel,2101,113.529,0.196,2,Apparel,5516
15/12/2010,Information and information processing,8625,80.73,3.225,3,Communication,5970
15/12/2010,"Information technology, hardware and services",5358,9.232,0.833,4,Information and information processing,8625
15/12/2010,Lodging away from home,5762,134.131,0.769,3,Shelter,8742
15/12/2010,"Meats, poultry, fish, and eggs",8516,211.832,1.745,4,Food at home,4200
15/12/2010,Medical care,3411,393.216,6.513,1,All items,8106
15/12/2010,Medical care commodities,5635,317.199,1.611,2,Medical care,3411
15/12/2010,Medical care services,7803,416.864,4.902,2,Medical care,3411
15/12/2010,Men’s and boys’ apparel,2395,111.174,0.903,2,Apparel,5516
15/12/2010,Miscellaneous personal services,6567,357.742,1.048,3,Personal care,6986
15/12/2010,Motor fuel,3840,269.733,4.525,3,Private transportation,3815
15/12/2010,Motor vehicle maintenance and repair,9790,250.134,1.167,3,Private transportation,3815
15/12/2010,Motor vehicle parts and equipment,449,139.223,0.401,3,Private transportation,3815
15/12/2010,New and used motor vehicles,2973,96.95,6.386,3,Private transportation,3815
15/12/2010,New vehicles,4291,137.926,3.573,4,New and used motor vehicles,2973
15/12/2010,Nonalcoholic beverages and beverage materials,6387,160.203,0.952,4,Food at home,4200
15/12/2010,Nondurables,818,210.31,29.838,1,All items,8106
15/12/2010,Nondurables less food,6247,199.426,16.1,1,All items,8106
15/12/2010,Nondurables less food and apparel,5488,247.669,12.405,1,All items,8106
15/12/2010,Nondurables less food and beverages,7080,198.143,15.044,3,Commodities less food and beverages,3891
15/12/2010,"Nondurables less food, beverages, and apparel",1465,251.231,11.349,4,Nondurables less food and beverages,7080
15/12/2010,Other food at home,4196,191.556,2.023,4,Food at home,4200
15/12/2010,Other food away from home,1346,160.681,0.326,4,Food away from home,1345
15/12/2010,Other foods,9728,204.391,1.496,5,Fats and oils,3612
15/12/2010,Other goods and services,8488,384.835,3.483,1,All items,8106
15/12/2010,Other miscellaneous foods,5930,122.419,0.439,6,Other foods,9728
15/12/2010,Other services,6741,310.951,11.347,3,Services,9735
15/12/2010,Owners’ equivalent rent of primary residence,2972,257.423,23.593,3,Shelter,8742
15/12/2010,Personal care,6986,207.439,2.612,2,Other goods and services,8488
15/12/2010,Personal care products,1231,160.656,0.688,3,Personal care,6986
15/12/2010,Personal care services,1191,230.159,0.642,3,Personal care,6986
15/12/2010,Personal computers and peripheral equipment,980,73.933,0.246,5,"Information technology, hardware and services",5358
15/12/2010,Private transportation,3815,196.566,15.497,2,Transportation,6812
15/12/2010,Professional services,3965,331.902,2.796,3,Medical care services,7803
15/12/2010,Public transportation,4134,261.731,1.187,2,Transportation,6812
15/12/2010,Recreation,8575,112.779,6.437,1,All items,8106
15/12/2010,Rent of primary residence,4363,250.772,5.966,3,Shelter,8742
15/12/2010,Rent of shelter,8577,261.086,31.942,3,Services,9735
15/12/2010,Services,9735,262.734,60.184,1,All items,8106
15/12/2010,Services less energy services,1033,269.957,56.432,3,All items less food and energy,5306
15/12/2010,Services less medical care services,5145,251.61,55.282,1,All items,8106
15/12/2010,Services less rent of shelter,9058,286.783,28.243,1,All items,8106
15/12/2010,Shelter,8742,249.325,32.289,2,Housing,6803
